graph_label,graph_family,method,n,m,max_degree,max_congestion,runtime_seconds,status
house_of_graphs_1405,.,kolman,19,70,12,17,0.19,ok
house_of_graphs_1405,.,okamoto_exact,19,70,12,13,2570.94,ok
house_of_graphs_1425,.,kolman,14,21,3,5,0.01,ok
house_of_graphs_1425,.,okamoto_exact,14,21,3,4,7.74,ok
house_of_graphs_1445,.,kolman,14,28,4,10,0.01,ok
house_of_graphs_1445,.,okamoto_exact,14,28,4,8,8.29,ok
house_of_graphs_1465,.,kolman,17,136,16,70,0.04,ok
house_of_graphs_1465,.,okamoto_exact,17,136,16,16,104.62,ok
house_of_graphs_1485,.,kolman,16,24,3,6,0.08,ok
house_of_graphs_1485,.,okamoto_exact,16,24,3,5,80.9,ok
house_of_graphs_1505,.,kolman,18,27,3,4,0.07,ok
house_of_graphs_1505,.,okamoto_exact,18,27,3,3,870.04,ok
house_of_graphs_1525,.,kolman,18,36,4,8,0.07,ok
house_of_graphs_1525,.,okamoto_exact,18,36,4,6,854.27,ok
house_of_graphs_1545,.,kolman,14,24,4,6,0.05,ok
house_of_graphs_1545,.,okamoto_exact,14,24,4,6,8.55,ok
house_of_graphs_1565,.,kolman,17,72,9,33,0.04,ok
house_of_graphs_1565,.,okamoto_exact,17,72,9,16,280.77,ok
house_of_graphs_1585,.,kolman,18,36,4,12,0.12,ok
house_of_graphs_1585,.,okamoto_exact,18,36,4,10,621.53,ok
house_of_graphs_1605,.,kolman,16,100,15,46,0.09,ok
house_of_graphs_1605,.,okamoto_exact,16,100,15,15,102.59,ok
house_of_graphs_1625,.,kolman,16,25,5,7,0.03,ok
house_of_graphs_1625,.,okamoto_exact,16,25,5,5,75.78,ok
house_of_graphs_1645,.,kolman,19,30,6,7,0.29,ok
house_of_graphs_1645,.,okamoto_exact,19,30,6,5,5226.85,ok
house_of_graphs_1665,.,kolman,17,39,16,10,0.03,ok
house_of_graphs_1665,.,okamoto_exact,17,39,16,5,303.6,ok
house_of_graphs_1685,.,kolman,14,35,5,13,0.01,ok
house_of_graphs_1685,.,okamoto_exact,14,35,5,11,6.62,ok
house_of_graphs_1705,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_1705,.,okamoto_exact,18,27,3,5,809.43,ok
house_of_graphs_1725,.,kolman,15,27,4,6,0.01,ok
house_of_graphs_1725,.,okamoto_exact,15,27,4,4,24.57,ok
house_of_graphs_1745,.,kolman,18,36,4,8,0.07,ok
house_of_graphs_1745,.,okamoto_exact,18,36,4,6,783.4,ok
house_of_graphs_1765,.,kolman,14,48,8,24,0.04,ok
house_of_graphs_1765,.,okamoto_exact,14,48,8,12,5.03,ok
house_of_graphs_1785,.,kolman,16,24,6,6,0.02,ok
house_of_graphs_1785,.,okamoto_exact,16,24,6,6,76.16,ok
house_of_graphs_1805,.,kolman,18,36,6,12,0.08,ok
house_of_graphs_1805,.,okamoto_exact,18,36,6,10,886.33,ok
house_of_graphs_1825,.,kolman,19,34,17,17,0.12,ok
house_of_graphs_1825,.,okamoto_exact,19,34,17,17,2044.64,ok
house_of_graphs_1845,.,kolman,18,30,4,9,0.07,ok
house_of_graphs_1845,.,okamoto_exact,18,30,4,6,835.75,ok
house_of_graphs_1865,.,kolman,15,26,5,9,0.01,ok
house_of_graphs_1865,.,okamoto_exact,15,26,5,6,27.96,ok
house_of_graphs_1885,.,kolman,19,45,18,12,0.2,ok
house_of_graphs_1885,.,okamoto_exact,19,45,18,4,2123.11,ok
house_of_graphs_1905,.,kolman,14,27,6,9,0.01,ok
house_of_graphs_1905,.,okamoto_exact,14,27,6,6,9.9,ok
house_of_graphs_1925,.,kolman,18,54,6,20,0.11,ok
house_of_graphs_1925,.,okamoto_exact,18,54,6,12,751.77,ok
house_of_graphs_1945,.,kolman,16,33,6,12,0.08,ok
house_of_graphs_1945,.,okamoto_exact,16,33,6,8,69.38,ok
house_of_graphs_1965,.,kolman,16,24,3,5,0.03,ok
house_of_graphs_1965,.,okamoto_exact,16,24,3,5,78.06,ok
house_of_graphs_0006,.,kolman,15,14,7,1,0.0,ok
house_of_graphs_0006,.,okamoto_exact,15,14,7,1,21.32,ok
house_of_graphs_0026,.,kolman,15,14,5,1,0.0,ok
house_of_graphs_0026,.,okamoto_exact,15,14,5,1,21.71,ok
house_of_graphs_0046,.,kolman,16,16,2,,,invalid_graph
house_of_graphs_0046,.,okamoto_exact,16,16,2,,,invalid_graph
house_of_graphs_0066,.,kolman,14,14,2,,,invalid_graph
house_of_graphs_0066,.,okamoto_exact,14,14,2,,,invalid_graph
house_of_graphs_0086,.,kolman,19,52,6,20,0.11,ok
house_of_graphs_0086,.,okamoto_exact,19,52,6,13,2576.87,ok
house_of_graphs_0106,.,kolman,19,61,7,23,0.21,ok
house_of_graphs_0106,.,okamoto_exact,19,61,7,15,4421.37,ok
house_of_graphs_0126,.,kolman,19,82,9,40,0.13,ok
house_of_graphs_0126,.,okamoto_exact,19,82,9,16,2501.14,ok
house_of_graphs_0146,.,kolman,17,25,4,,,invalid_graph
house_of_graphs_0146,.,okamoto_exact,17,25,4,,,invalid_graph
house_of_graphs_0166,.,kolman,19,37,5,12,0.37,ok
house_of_graphs_0166,.,okamoto_exact,19,37,5,8,5174.43,ok
house_of_graphs_0186,.,kolman,14,36,12,13,0.01,ok
house_of_graphs_0186,.,okamoto_exact,14,36,12,13,9.27,ok
house_of_graphs_0206,.,kolman,14,21,3,7,0.01,ok
house_of_graphs_0206,.,okamoto_exact,14,21,3,5,7.49,ok
house_of_graphs_0226,.,kolman,18,28,4,8,0.08,ok
house_of_graphs_0226,.,okamoto_exact,18,28,4,5,834.81,ok
house_of_graphs_0246,.,kolman,19,32,6,11,0.12,ok
house_of_graphs_0246,.,okamoto_exact,19,32,6,6,2196.85,ok
house_of_graphs_0266,.,kolman,18,29,5,7,0.07,ok
house_of_graphs_0266,.,okamoto_exact,18,29,5,5,807.34,ok
house_of_graphs_0286,.,kolman,19,32,6,10,0.16,ok
house_of_graphs_0286,.,okamoto_exact,19,32,6,6,2129.92,ok
house_of_graphs_0306,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0306,.,okamoto_exact,16,24,3,5,75.63,ok
house_of_graphs_0326,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_0326,.,okamoto_exact,18,27,3,5,789.43,ok
house_of_graphs_0346,.,kolman,18,26,3,5,0.11,ok
house_of_graphs_0346,.,okamoto_exact,18,26,3,5,1010.76,ok
house_of_graphs_0366,.,kolman,14,28,4,6,0.01,ok
house_of_graphs_0366,.,okamoto_exact,14,28,4,6,5.71,ok
house_of_graphs_0386,.,kolman,14,42,6,16,0.01,ok
house_of_graphs_0386,.,okamoto_exact,14,42,6,12,6.45,ok
house_of_graphs_0406,.,kolman,18,90,10,32,0.13,ok
house_of_graphs_0406,.,okamoto_exact,18,90,10,18,552.06,ok
house_of_graphs_0426,.,kolman,14,38,10,16,0.01,ok
house_of_graphs_0426,.,okamoto_exact,14,38,10,10,7.19,ok
house_of_graphs_0446,.,kolman,19,90,10,37,0.28,ok
house_of_graphs_0446,.,okamoto_exact,19,90,10,17,4799.52,ok
house_of_graphs_0466,.,kolman,18,27,3,5,0.06,ok
house_of_graphs_0466,.,okamoto_exact,18,27,3,4,1034.6,ok
house_of_graphs_0486,.,kolman,18,45,10,11,0.1,ok
house_of_graphs_0486,.,okamoto_exact,18,45,10,9,1046.99,ok
house_of_graphs_0506,.,kolman,19,44,9,11,0.13,ok
house_of_graphs_0506,.,okamoto_exact,19,44,9,7,2839.86,ok
house_of_graphs_0526,.,kolman,19,46,10,10,0.2,ok
house_of_graphs_0526,.,okamoto_exact,19,46,10,8,2832.63,ok
house_of_graphs_0546,.,kolman,19,45,9,10,0.15,ok
house_of_graphs_0546,.,okamoto_exact,19,45,9,7,2785.0,ok
house_of_graphs_0566,.,kolman,19,42,8,8,0.19,ok
house_of_graphs_0566,.,okamoto_exact,19,42,8,6,5644.09,ok
house_of_graphs_0586,.,kolman,19,45,10,10,0.1,ok
house_of_graphs_0586,.,okamoto_exact,19,45,10,7,2757.66,ok
house_of_graphs_0606,.,kolman,19,43,8,8,0.28,ok
house_of_graphs_0606,.,okamoto_exact,19,43,8,7,5420.24,ok
house_of_graphs_0626,.,kolman,19,45,9,9,0.28,ok
house_of_graphs_0626,.,okamoto_exact,19,45,9,8,5483.05,ok
house_of_graphs_0646,.,kolman,19,48,13,15,0.1,ok
house_of_graphs_0646,.,okamoto_exact,19,48,13,9,2613.96,ok
house_of_graphs_0666,.,kolman,19,45,10,12,0.33,ok
house_of_graphs_0666,.,okamoto_exact,19,45,10,7,5548.63,ok
house_of_graphs_0686,.,kolman,19,46,10,12,0.33,ok
house_of_graphs_0686,.,okamoto_exact,19,46,10,8,5515.62,ok
house_of_graphs_0706,.,kolman,19,45,10,11,0.2,ok
house_of_graphs_0706,.,okamoto_exact,19,45,10,7,3343.04,ok
house_of_graphs_0726,.,kolman,19,46,10,12,0.16,ok
house_of_graphs_0726,.,okamoto_exact,19,46,10,8,2779.56,ok
house_of_graphs_0746,.,kolman,19,47,10,12,0.34,ok
house_of_graphs_0746,.,okamoto_exact,19,47,10,9,5356.01,ok
house_of_graphs_0766,.,kolman,19,47,10,10,0.12,ok
house_of_graphs_0766,.,okamoto_exact,19,47,10,7,2925.48,ok
house_of_graphs_0786,.,kolman,19,47,10,11,0.19,ok
house_of_graphs_0786,.,okamoto_exact,19,47,10,8,2869.78,ok
house_of_graphs_0806,.,kolman,19,45,9,9,0.27,ok
house_of_graphs_0806,.,okamoto_exact,19,45,9,7,5349.53,ok
house_of_graphs_0826,.,kolman,19,44,9,9,0.19,ok
house_of_graphs_0826,.,okamoto_exact,19,44,9,8,2999.67,ok
house_of_graphs_0846,.,kolman,19,47,10,10,0.16,ok
house_of_graphs_0846,.,okamoto_exact,19,47,10,8,2758.9,ok
house_of_graphs_0866,.,kolman,19,45,9,11,0.32,ok
house_of_graphs_0866,.,okamoto_exact,19,45,9,8,5361.37,ok
house_of_graphs_0886,.,kolman,17,24,4,6,0.03,ok
house_of_graphs_0886,.,okamoto_exact,17,24,4,5,304.56,ok
house_of_graphs_0906,.,kolman,17,25,5,7,0.05,ok
house_of_graphs_0906,.,okamoto_exact,17,25,5,5,318.98,ok
house_of_graphs_0926,.,kolman,18,27,4,7,0.08,ok
house_of_graphs_0926,.,okamoto_exact,18,27,4,5,1013.66,ok
house_of_graphs_0946,.,kolman,18,25,4,5,0.07,ok
house_of_graphs_0946,.,okamoto_exact,18,25,4,5,1035.41,ok
house_of_graphs_0966,.,kolman,18,25,4,5,0.15,ok
house_of_graphs_0966,.,okamoto_exact,18,25,4,5,1024.32,ok
house_of_graphs_0986,.,kolman,18,27,5,9,0.06,ok
house_of_graphs_0986,.,okamoto_exact,18,27,5,6,991.99,ok
house_of_graphs_1006,.,kolman,18,26,4,8,0.11,ok
house_of_graphs_1006,.,okamoto_exact,18,26,4,5,1010.91,ok
house_of_graphs_1026,.,kolman,18,27,5,7,0.06,ok
house_of_graphs_1026,.,okamoto_exact,18,27,5,6,987.38,ok
house_of_graphs_1046,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1046,.,okamoto_exact,18,26,4,6,990.38,ok
house_of_graphs_1066,.,kolman,18,25,4,5,0.06,ok
house_of_graphs_1066,.,okamoto_exact,18,25,4,5,1014.13,ok
house_of_graphs_1086,.,kolman,18,26,4,6,0.3,ok
house_of_graphs_1086,.,okamoto_exact,18,26,4,5,987.9,ok
house_of_graphs_1106,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_1106,.,okamoto_exact,18,26,4,6,1001.51,ok
house_of_graphs_1126,.,kolman,18,25,4,6,0.14,ok
house_of_graphs_1126,.,okamoto_exact,18,25,4,5,1001.99,ok
house_of_graphs_1146,.,kolman,18,26,4,9,0.1,ok
house_of_graphs_1146,.,okamoto_exact,18,26,4,5,991.61,ok
house_of_graphs_1166,.,kolman,18,24,4,6,0.11,ok
house_of_graphs_1166,.,okamoto_exact,18,24,4,5,1040.77,ok
house_of_graphs_1186,.,kolman,18,25,4,6,0.1,ok
house_of_graphs_1186,.,okamoto_exact,18,25,4,5,1036.21,ok
house_of_graphs_1206,.,kolman,18,26,5,8,0.06,ok
house_of_graphs_1206,.,okamoto_exact,18,26,5,5,1024.06,ok
house_of_graphs_1226,.,kolman,18,26,4,7,0.13,ok
house_of_graphs_1226,.,okamoto_exact,18,26,4,5,985.9,ok
house_of_graphs_1246,.,kolman,18,26,4,7,0.11,ok
house_of_graphs_1246,.,okamoto_exact,18,26,4,5,1024.93,ok
house_of_graphs_1266,.,kolman,18,25,4,5,0.1,ok
house_of_graphs_1266,.,okamoto_exact,18,25,4,5,1025.66,ok
house_of_graphs_1286,.,kolman,15,30,4,6,0.04,ok
house_of_graphs_1286,.,okamoto_exact,15,30,4,4,20.08,ok
house_of_graphs_1306,.,kolman,19,38,4,8,0.12,ok
house_of_graphs_1306,.,okamoto_exact,19,38,4,6,2531.86,ok
house_of_graphs_1326,.,kolman,18,29,4,8,0.07,ok
house_of_graphs_1326,.,okamoto_exact,18,29,4,5,859.36,ok
house_of_graphs_1346,.,kolman,17,26,4,4,0.04,ok
house_of_graphs_1346,.,okamoto_exact,17,26,4,4,264.62,ok
house_of_graphs_1366,.,kolman,16,52,11,14,0.03,ok
house_of_graphs_1366,.,okamoto_exact,16,52,11,11,96.28,ok
house_of_graphs_1386,.,kolman,19,66,12,16,0.18,ok
house_of_graphs_1386,.,okamoto_exact,19,66,12,11,5394.06,ok
house_of_graphs_1406,.,kolman,19,72,12,21,0.23,ok
house_of_graphs_1406,.,okamoto_exact,19,72,12,13,3043.76,ok
house_of_graphs_1426,.,kolman,19,28,3,8,0.11,ok
house_of_graphs_1426,.,okamoto_exact,19,28,3,6,2721.23,ok
house_of_graphs_1446,.,kolman,14,42,6,18,0.01,ok
house_of_graphs_1446,.,okamoto_exact,14,42,6,14,5.32,ok
house_of_graphs_1466,.,kolman,18,18,2,2,0.07,ok
house_of_graphs_1466,.,okamoto_exact,18,18,2,2,735.23,ok
house_of_graphs_1486,.,kolman,16,22,3,6,0.05,ok
house_of_graphs_1486,.,okamoto_exact,16,22,3,5,95.72,ok
house_of_graphs_1506,.,kolman,18,27,3,4,0.06,ok
house_of_graphs_1506,.,okamoto_exact,18,27,3,3,834.92,ok
house_of_graphs_1526,.,kolman,18,27,3,7,0.1,ok
house_of_graphs_1526,.,okamoto_exact,18,27,3,5,819.35,ok
house_of_graphs_1546,.,kolman,16,30,4,6,0.06,ok
house_of_graphs_1546,.,okamoto_exact,16,30,4,5,81.54,ok
house_of_graphs_1566,.,kolman,14,46,7,20,0.01,ok
house_of_graphs_1566,.,okamoto_exact,14,46,7,12,7.45,ok
house_of_graphs_1586,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_1586,.,okamoto_exact,18,36,4,10,611.99,ok
house_of_graphs_1606,.,kolman,15,16,4,3,0.08,ok
house_of_graphs_1606,.,okamoto_exact,15,16,4,3,26.94,ok
house_of_graphs_1626,.,kolman,16,25,5,9,0.02,ok
house_of_graphs_1626,.,okamoto_exact,16,25,5,5,77.52,ok
house_of_graphs_1646,.,kolman,19,30,6,7,0.29,ok
house_of_graphs_1646,.,okamoto_exact,19,30,6,5,2757.57,ok
house_of_graphs_1666,.,kolman,16,26,4,9,0.02,ok
house_of_graphs_1666,.,okamoto_exact,16,26,4,6,98.76,ok
house_of_graphs_1686,.,kolman,16,40,5,15,0.03,ok
house_of_graphs_1686,.,okamoto_exact,16,40,5,11,58.69,ok
house_of_graphs_1706,.,kolman,19,57,6,18,0.18,ok
house_of_graphs_1706,.,okamoto_exact,19,57,6,14,4119.84,ok
house_of_graphs_1726,.,kolman,14,22,4,7,0.01,ok
house_of_graphs_1726,.,okamoto_exact,14,22,4,6,7.21,ok
house_of_graphs_1746,.,kolman,14,23,4,5,0.01,ok
house_of_graphs_1746,.,okamoto_exact,14,23,4,4,7.74,ok
house_of_graphs_1766,.,kolman,14,45,9,22,0.01,ok
house_of_graphs_1766,.,okamoto_exact,14,45,9,12,7.2,ok
house_of_graphs_1786,.,kolman,16,24,6,6,0.02,ok
house_of_graphs_1786,.,okamoto_exact,16,24,6,6,77.39,ok
house_of_graphs_1806,.,kolman,18,54,6,20,0.08,ok
house_of_graphs_1806,.,okamoto_exact,18,54,6,14,772.3,ok
house_of_graphs_1826,.,kolman,19,18,18,1,0.0,ok
house_of_graphs_1826,.,okamoto_exact,19,18,18,1,1916.8,ok
house_of_graphs_1846,.,kolman,14,24,6,8,0.09,ok
house_of_graphs_1846,.,okamoto_exact,14,24,6,7,8.66,ok
house_of_graphs_1866,.,kolman,15,26,5,9,0.01,ok
house_of_graphs_1866,.,okamoto_exact,15,26,5,6,30.04,ok
house_of_graphs_1886,.,kolman,18,19,3,3,0.07,ok
house_of_graphs_1886,.,okamoto_exact,18,19,3,3,902.39,ok
house_of_graphs_1906,.,kolman,17,37,6,6,0.07,ok
house_of_graphs_1906,.,okamoto_exact,17,37,6,4,282.21,ok
house_of_graphs_1926,.,kolman,15,15,4,2,0.01,ok
house_of_graphs_1926,.,okamoto_exact,15,15,4,2,28.18,ok
house_of_graphs_1946,.,kolman,18,25,3,3,0.07,ok
house_of_graphs_1946,.,okamoto_exact,18,25,3,3,1072.26,ok
house_of_graphs_1966,.,kolman,16,24,3,5,0.02,ok
house_of_graphs_1966,.,okamoto_exact,16,24,3,5,78.12,ok
house_of_graphs_0007,.,kolman,15,14,11,1,0.0,ok
house_of_graphs_0007,.,okamoto_exact,15,14,11,1,19.76,ok
house_of_graphs_0027,.,kolman,15,14,3,1,0.0,ok
house_of_graphs_0027,.,okamoto_exact,15,14,3,1,0.0,ok
house_of_graphs_0047,.,kolman,18,45,5,12,0.07,ok
house_of_graphs_0047,.,okamoto_exact,18,45,5,12,725.96,ok
house_of_graphs_0067,.,kolman,16,16,2,,,invalid_graph
house_of_graphs_0067,.,okamoto_exact,16,16,2,,,invalid_graph
house_of_graphs_0087,.,kolman,19,55,6,21,0.38,ok
house_of_graphs_0087,.,okamoto_exact,19,55,6,14,3955.49,ok
house_of_graphs_0107,.,kolman,19,59,7,21,0.31,ok
house_of_graphs_0107,.,okamoto_exact,19,59,7,14,4339.52,ok
house_of_graphs_0127,.,kolman,19,53,8,21,0.12,ok
house_of_graphs_0127,.,okamoto_exact,19,53,8,12,2381.32,ok
house_of_graphs_0147,.,kolman,18,30,4,8,0.07,ok
house_of_graphs_0147,.,okamoto_exact,18,30,4,6,963.84,ok
house_of_graphs_0167,.,kolman,19,37,5,11,0.24,ok
house_of_graphs_0167,.,okamoto_exact,19,37,5,8,2690.93,ok
house_of_graphs_0187,.,kolman,14,36,11,13,0.01,ok
house_of_graphs_0187,.,okamoto_exact,14,36,11,12,7.7,ok
house_of_graphs_0207,.,kolman,19,18,3,1,0.16,ok
house_of_graphs_0207,.,okamoto_exact,19,18,3,1,4726.19,ok
house_of_graphs_0227,.,kolman,19,31,5,7,0.19,ok
house_of_graphs_0227,.,okamoto_exact,19,31,5,6,4386.2,ok
house_of_graphs_0247,.,kolman,19,33,6,10,0.1,ok
house_of_graphs_0247,.,okamoto_exact,19,33,6,7,2705.68,ok
house_of_graphs_0267,.,kolman,18,30,5,7,0.06,ok
house_of_graphs_0267,.,okamoto_exact,18,30,5,6,761.41,ok
house_of_graphs_0287,.,kolman,19,33,6,11,0.38,ok
house_of_graphs_0287,.,okamoto_exact,19,33,6,6,2272.96,ok
house_of_graphs_0307,.,kolman,16,24,3,6,0.02,ok
house_of_graphs_0307,.,okamoto_exact,16,24,3,5,76.3,ok
house_of_graphs_0327,.,kolman,18,27,3,6,0.07,ok
house_of_graphs_0327,.,okamoto_exact,18,27,3,5,809.03,ok
house_of_graphs_0347,.,kolman,18,26,3,6,0.09,ok
house_of_graphs_0347,.,okamoto_exact,18,26,3,4,797.91,ok
house_of_graphs_0367,.,kolman,14,28,4,6,0.04,ok
house_of_graphs_0367,.,okamoto_exact,14,28,4,6,5.77,ok
house_of_graphs_0387,.,kolman,15,45,6,14,0.04,ok
house_of_graphs_0387,.,okamoto_exact,15,45,6,10,22.95,ok
house_of_graphs_0407,.,kolman,19,95,10,32,0.19,ok
house_of_graphs_0407,.,okamoto_exact,19,95,10,18,3357.83,ok
house_of_graphs_0427,.,kolman,14,13,4,1,0.0,ok
house_of_graphs_0427,.,okamoto_exact,14,13,4,1,6.54,ok
house_of_graphs_0447,.,kolman,18,81,9,35,0.07,ok
house_of_graphs_0447,.,okamoto_exact,18,81,9,16,627.33,ok
house_of_graphs_0467,.,kolman,18,27,3,5,0.2,ok
house_of_graphs_0467,.,okamoto_exact,18,27,3,4,967.57,ok
house_of_graphs_0487,.,kolman,19,47,13,15,0.57,ok
house_of_graphs_0487,.,okamoto_exact,19,47,13,7,2936.38,ok
house_of_graphs_0507,.,kolman,19,45,10,12,0.18,ok
house_of_graphs_0507,.,okamoto_exact,19,45,10,8,2457.59,ok
house_of_graphs_0527,.,kolman,19,46,9,12,0.19,ok
house_of_graphs_0527,.,okamoto_exact,19,46,9,8,5582.94,ok
house_of_graphs_0547,.,kolman,19,46,10,11,0.12,ok
house_of_graphs_0547,.,okamoto_exact,19,46,10,8,2967.89,ok
house_of_graphs_0567,.,kolman,19,43,9,9,0.12,ok
house_of_graphs_0567,.,okamoto_exact,19,43,9,7,3059.86,ok
house_of_graphs_0587,.,kolman,19,44,9,10,0.17,ok
house_of_graphs_0587,.,okamoto_exact,19,44,9,6,2934.59,ok
house_of_graphs_0607,.,kolman,19,44,9,9,0.28,ok
house_of_graphs_0607,.,okamoto_exact,19,44,9,8,5411.84,ok
house_of_graphs_0627,.,kolman,19,44,9,9,0.27,ok
house_of_graphs_0627,.,okamoto_exact,19,44,9,7,5419.43,ok
house_of_graphs_0647,.,kolman,19,46,11,11,0.23,ok
house_of_graphs_0647,.,okamoto_exact,19,46,11,9,2694.1,ok
house_of_graphs_0667,.,kolman,19,45,9,10,0.39,ok
house_of_graphs_0667,.,okamoto_exact,19,45,9,6,4987.09,ok
house_of_graphs_0687,.,kolman,19,43,8,11,0.25,ok
house_of_graphs_0687,.,okamoto_exact,19,43,8,6,2691.98,ok
house_of_graphs_0707,.,kolman,19,46,11,12,0.16,ok
house_of_graphs_0707,.,okamoto_exact,19,46,11,8,2798.8,ok
house_of_graphs_0727,.,kolman,19,44,8,9,0.18,ok
house_of_graphs_0727,.,okamoto_exact,19,44,8,6,2992.39,ok
house_of_graphs_0747,.,kolman,19,45,8,10,0.45,ok
house_of_graphs_0747,.,okamoto_exact,19,45,8,8,5323.15,ok
house_of_graphs_0767,.,kolman,19,48,11,11,0.18,ok
house_of_graphs_0767,.,okamoto_exact,19,48,11,8,2755.01,ok
house_of_graphs_0787,.,kolman,19,48,11,12,0.22,ok
house_of_graphs_0787,.,okamoto_exact,19,48,11,9,2704.93,ok
house_of_graphs_0807,.,kolman,19,46,9,10,0.16,ok
house_of_graphs_0807,.,okamoto_exact,19,46,9,9,2519.21,ok
house_of_graphs_0827,.,kolman,19,45,10,10,0.12,ok
house_of_graphs_0827,.,okamoto_exact,19,45,10,8,2187.26,ok
house_of_graphs_0847,.,kolman,19,45,8,8,0.26,ok
house_of_graphs_0847,.,okamoto_exact,19,45,8,8,6027.03,ok
house_of_graphs_0867,.,kolman,19,45,8,11,0.28,ok
house_of_graphs_0867,.,okamoto_exact,19,45,8,8,5327.91,ok
house_of_graphs_0887,.,kolman,17,24,4,5,0.03,ok
house_of_graphs_0887,.,okamoto_exact,17,24,4,5,296.68,ok
house_of_graphs_0907,.,kolman,17,23,4,5,0.05,ok
house_of_graphs_0907,.,okamoto_exact,17,23,4,4,268.86,ok
house_of_graphs_0927,.,kolman,18,26,4,6,0.08,ok
house_of_graphs_0927,.,okamoto_exact,18,26,4,5,983.16,ok
house_of_graphs_0947,.,kolman,18,26,5,8,0.1,ok
house_of_graphs_0947,.,okamoto_exact,18,26,5,5,956.43,ok
house_of_graphs_0967,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_0967,.,okamoto_exact,18,26,4,4,824.62,ok
house_of_graphs_0987,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_0987,.,okamoto_exact,18,26,4,5,809.31,ok
house_of_graphs_1007,.,kolman,18,27,4,8,0.1,ok
house_of_graphs_1007,.,okamoto_exact,18,27,4,6,961.42,ok
house_of_graphs_1027,.,kolman,18,25,4,5,0.1,ok
house_of_graphs_1027,.,okamoto_exact,18,25,4,4,873.84,ok
house_of_graphs_1047,.,kolman,18,26,4,8,0.1,ok
house_of_graphs_1047,.,okamoto_exact,18,26,4,5,956.72,ok
house_of_graphs_1067,.,kolman,18,24,4,5,0.1,ok
house_of_graphs_1067,.,okamoto_exact,18,24,4,4,800.34,ok
house_of_graphs_1087,.,kolman,18,24,4,5,0.09,ok
house_of_graphs_1087,.,okamoto_exact,18,24,4,4,810.57,ok
house_of_graphs_1107,.,kolman,18,24,4,6,0.1,ok
house_of_graphs_1107,.,okamoto_exact,18,24,4,5,1002.2,ok
house_of_graphs_1127,.,kolman,18,27,4,7,0.06,ok
house_of_graphs_1127,.,okamoto_exact,18,27,4,6,966.04,ok
house_of_graphs_1147,.,kolman,18,26,4,9,0.1,ok
house_of_graphs_1147,.,okamoto_exact,18,26,4,5,996.1,ok
house_of_graphs_1167,.,kolman,18,25,4,6,0.07,ok
house_of_graphs_1167,.,okamoto_exact,18,25,4,5,993.96,ok
house_of_graphs_1187,.,kolman,18,26,5,7,0.1,ok
house_of_graphs_1187,.,okamoto_exact,18,26,5,5,981.78,ok
house_of_graphs_1207,.,kolman,18,25,4,7,0.06,ok
house_of_graphs_1207,.,okamoto_exact,18,25,4,5,1004.48,ok
house_of_graphs_1227,.,kolman,18,26,4,7,0.18,ok
house_of_graphs_1227,.,okamoto_exact,18,26,4,5,1023.7,ok
house_of_graphs_1247,.,kolman,18,25,4,5,0.1,ok
house_of_graphs_1247,.,okamoto_exact,18,25,4,4,866.27,ok
house_of_graphs_1267,.,kolman,18,26,4,6,0.1,ok
house_of_graphs_1267,.,okamoto_exact,18,26,4,5,1030.93,ok
house_of_graphs_1287,.,kolman,16,32,4,6,0.05,ok
house_of_graphs_1287,.,okamoto_exact,16,32,4,6,84.83,ok
house_of_graphs_1307,.,kolman,19,38,4,8,0.19,ok
house_of_graphs_1307,.,okamoto_exact,19,38,4,6,2423.01,ok
house_of_graphs_1327,.,kolman,18,28,4,7,0.07,ok
house_of_graphs_1327,.,okamoto_exact,18,28,4,5,824.15,ok
house_of_graphs_1347,.,kolman,18,28,4,6,0.07,ok
house_of_graphs_1347,.,okamoto_exact,18,28,4,4,993.48,ok
house_of_graphs_1367,.,kolman,14,50,10,18,0.04,ok
house_of_graphs_1367,.,okamoto_exact,14,50,10,12,7.04,ok
house_of_graphs_1387,.,kolman,19,72,12,22,0.5,ok
house_of_graphs_1387,.,okamoto_exact,19,72,12,14,4986.16,ok
house_of_graphs_1407,.,kolman,19,70,12,21,0.38,ok
house_of_graphs_1407,.,okamoto_exact,19,70,12,12,5298.33,ok
house_of_graphs_1427,.,kolman,18,47,7,12,0.06,ok
house_of_graphs_1427,.,okamoto_exact,18,47,7,9,969.53,ok
house_of_graphs_1447,.,kolman,14,49,7,24,0.04,ok
house_of_graphs_1447,.,okamoto_exact,14,49,7,12,4.81,ok
house_of_graphs_1467,.,kolman,18,36,4,10,0.07,ok
house_of_graphs_1467,.,okamoto_exact,18,36,4,10,610.28,ok
house_of_graphs_1487,.,kolman,14,22,4,7,0.07,ok
house_of_graphs_1487,.,okamoto_exact,14,22,4,5,7.21,ok
house_of_graphs_1507,.,kolman,18,27,3,4,0.07,ok
house_of_graphs_1507,.,okamoto_exact,18,27,3,4,851.06,ok
